timestamp,payment_latency_ms
2026-01-02T19:09:00,204.996
2026-01-02T19:10:00,199.202
2026-01-02T19:11:00,211.205
2026-01-02T19:12:00,204.484
2026-01-02T19:13:00,205.489
2026-01-02T19:14:00,196.235
2026-01-02T19:15:00,199.407
2026-01-02T19:16:00,207.678
2026-01-02T19:17:00,203.901
2026-01-02T19:18:00,195.124
2026-01-02T19:19:00,206.957
2026-01-02T19:20:00,200.651
2026-01-02T19:21:00,208.493
2026-01-02T19:22:00,202.517
2026-01-02T19:23:00,203.706
2026-01-02T19:24:00,207.620
2026-01-02T19:25:00,199.331
2026-01-02T19:26:00,198.964
2026-01-02T19:27:00,202.162
2026-01-02T19:28:00,206.268
2026-01-02T19:29:00,1135.163
2026-01-02T19:30:00,196.306
2026-01-02T19:31:00,206.281
2026-01-02T19:32:00,200.580
2026-01-02T19:33:00,201.427
2026-01-02T19:34:00,195.571
2026-01-02T19:35:00,200.284
2026-01-02T19:36:00,202.969
2026-01-02T19:37:00,206.720
2026-01-02T19:38:00,199.910
2026-01-02T19:39:00,209.620
2026-01-02T19:40:00,200.246
2026-01-02T19:41:00,200.244
2026-01-02T19:42:00,209.117
2026-01-02T19:43:00,203.803
2026-01-02T19:44:00,200.737
2026-01-02T19:45:00,202.311
2026-01-02T19:46:00,208.329
2026-01-02T19:47:00,208.765
2026-01-02T19:48:00,199.616
2026-01-02T19:49:00,202.694
2026-01-02T19:50:00,203.204
2026-01-02T19:51:00,198.876
2026-01-02T19:52:00,202.575
2026-01-02T19:53:00,202.794
2026-01-02T19:54:00,207.308
2026-01-02T19:55:00,207.549
2026-01-02T19:56:00,201.374
2026-01-02T19:57:00,201.804
2026-01-02T19:58:00,205.286
2026-01-02T19:59:00,200.255
2026-01-02T20:00:00,204.917
2026-01-02T20:01:00,202.175
2026-01-02T20:02:00,198.612
2026-01-02T20:03:00,198.625
2026-01-02T20:04:00,208.202
2026-01-02T20:05:00,201.747
2026-01-02T20:06:00,208.893
2026-01-02T20:07:00,200.235
2026-01-02T20:08:00,203.410
2026-01-02T20:09:00,211.771
2026-01-02T20:10:00,197.925
2026-01-02T20:11:00,194.517
2026-01-02T20:12:00,207.206
2026-01-02T20:13:00,198.704
2026-01-02T20:14:00,201.878
2026-01-02T20:15:00,199.567
2026-01-02T20:16:00,202.931
2026-01-02T20:17:00,198.003
2026-01-02T20:18:00,201.032
2026-01-02T20:19:00,203.497
2026-01-02T20:20:00,197.609
2026-01-02T20:21:00,198.785
2026-01-02T20:22:00,200.139
2026-01-02T20:23:00,195.756
2026-01-02T20:24:00,199.722
2026-01-02T20:25:00,201.829
2026-01-02T20:26:00,199.695
2026-01-02T20:27:00,200.148
2026-01-02T20:28:00,201.092
2026-01-02T20:29:00,198.487
2026-01-02T20:30:00,203.812
2026-01-02T20:31:00,206.729
2026-01-02T20:32:00,199.065
2026-01-02T20:33:00,202.799
2026-01-02T20:34:00,199.836
2026-01-02T20:35:00,202.192
2026-01-02T20:36:00,206.928
2026-01-02T20:37:00,202.635
2026-01-02T20:38:00,193.441
2026-01-02T20:39:00,202.285
2026-01-02T20:40:00,205.334
2026-01-02T20:41:00,199.450
2026-01-02T20:42:00,204.253
2026-01-02T20:43:00,197.443
2026-01-02T20:44:00,194.195
2026-01-02T20:45:00,200.635
2026-01-02T20:46:00,192.978
2026-01-02T20:47:00,198.978
2026-01-02T20:48:00,205.018
2026-01-02T20:49:00,192.165
2026-01-02T20:50:00,194.620
2026-01-02T20:51:00,195.543
2026-01-02T20:52:00,199.352
2026-01-02T20:53:00,198.076
2026-01-02T20:54:00,205.070
2026-01-02T20:55:00,203.225
2026-01-02T20:56:00,201.324
2026-01-02T20:57:00,199.860
2026-01-02T20:58:00,200.786
2026-01-02T20:59:00,195.701
2026-01-02T21:00:00,202.514
2026-01-02T21:01:00,194.574
2026-01-02T21:02:00,202.301
2026-01-02T21:03:00,203.642
2026-01-02T21:04:00,199.679
2026-01-02T21:05:00,198.070
2026-01-02T21:06:00,200.315
2026-01-02T21:07:00,187.208
2026-01-02T21:08:00,199.804
2026-01-02T21:09:00,198.083
2026-01-02T21:10:00,198.276
2026-01-02T21:11:00,201.247
2026-01-02T21:12:00,198.066
2026-01-02T21:13:00,193.749
2026-01-02T21:14:00,197.689
2026-01-02T21:15:00,198.471
2026-01-02T21:16:00,198.608
2026-01-02T21:17:00,198.744
2026-01-02T21:18:00,202.203
2026-01-02T21:19:00,193.651
2026-01-02T21:20:00,198.649
2026-01-02T21:21:00,203.058
2026-01-02T21:22:00,190.912
2026-01-02T21:23:00,198.523
2026-01-02T21:24:00,195.418
2026-01-02T21:25:00,196.233
2026-01-02T21:26:00,194.054
2026-01-02T21:27:00,196.954
2026-01-02T21:28:00,204.957
2026-01-02T21:29:00,192.495
2026-01-02T21:30:00,192.836
2026-01-02T21:31:00,192.270
2026-01-02T21:32:00,204.352
2026-01-02T21:33:00,195.559
2026-01-02T21:34:00,197.273
2026-01-02T21:35:00,195.732
2026-01-02T21:36:00,193.536
2026-01-02T21:37:00,196.344
2026-01-02T21:38:00,207.090
2026-01-02T21:39:00,202.799
2026-01-02T21:40:00,193.794
2026-01-02T21:41:00,199.772
2026-01-02T21:42:00,193.834
2026-01-02T21:43:00,190.033
2026-01-02T21:44:00,201.198
2026-01-02T21:45:00,201.742
2026-01-02T21:46:00,201.269
2026-01-02T21:47:00,195.191
2026-01-02T21:48:00,196.389
2026-01-02T21:49:00,200.043
2026-01-02T21:50:00,198.600
2026-01-02T21:51:00,195.450
2026-01-02T21:52:00,190.540
2026-01-02T21:53:00,197.466
2026-01-02T21:54:00,201.322
2026-01-02T21:55:00,192.212
2026-01-02T21:56:00,199.555
2026-01-02T21:57:00,198.326
2026-01-02T21:58:00,200.002
2026-01-02T21:59:00,200.492
2026-01-02T22:00:00,194.230
2026-01-02T22:01:00,190.546
2026-01-02T22:02:00,194.886
2026-01-02T22:03:00,200.585
2026-01-02T22:04:00,194.871
2026-01-02T22:05:00,194.274
2026-01-02T22:06:00,189.778
2026-01-02T22:07:00,204.088
2026-01-02T22:08:00,200.396
2026-01-02T22:09:00,200.190
2026-01-02T22:10:00,201.000
2026-01-02T22:11:00,199.456
2026-01-02T22:12:00,196.193
2026-01-02T22:13:00,196.538
2026-01-02T22:14:00,195.508
2026-01-02T22:15:00,207.782
2026-01-02T22:16:00,199.494
2026-01-02T22:17:00,195.444
2026-01-02T22:18:00,199.190
2026-01-02T22:19:00,193.316
2026-01-02T22:20:00,203.410
2026-01-02T22:21:00,194.781
2026-01-02T22:22:00,899.782
2026-01-02T22:23:00,201.760
2026-01-02T22:24:00,199.073
2026-01-02T22:25:00,197.950
2026-01-02T22:26:00,197.655
2026-01-02T22:27:00,197.427
2026-01-02T22:28:00,195.388
2026-01-02T22:29:00,195.940
2026-01-02T22:30:00,203.701
2026-01-02T22:31:00,197.394
2026-01-02T22:32:00,194.731
2026-01-02T22:33:00,195.857
2026-01-02T22:34:00,202.372
2026-01-02T22:35:00,200.723
2026-01-02T22:36:00,200.312
2026-01-02T22:37:00,197.092
2026-01-02T22:38:00,200.468
2026-01-02T22:39:00,195.654
2026-01-02T22:40:00,197.244
2026-01-02T22:41:00,202.217
2026-01-02T22:42:00,201.890
2026-01-02T22:43:00,194.522
2026-01-02T22:44:00,195.085
2026-01-02T22:45:00,199.000
2026-01-02T22:46:00,205.529
2026-01-02T22:47:00,191.022
2026-01-02T22:48:00,199.858
2026-01-02T22:49:00,193.301
2026-01-02T22:50:00,196.329
2026-01-02T22:51:00,197.471
2026-01-02T22:52:00,197.309
2026-01-02T22:53:00,196.919
2026-01-02T22:54:00,199.147
2026-01-02T22:55:00,197.041
2026-01-02T22:56:00,193.396
2026-01-02T22:57:00,202.430
2026-01-02T22:58:00,202.387
2026-01-02T22:59:00,202.814
2026-01-02T23:00:00,193.344
2026-01-02T23:01:00,200.768
2026-01-02T23:02:00,202.343
2026-01-02T23:03:00,195.580
2026-01-02T23:04:00,199.808
2026-01-02T23:05:00,199.373
2026-01-02T23:06:00,207.273
2026-01-02T23:07:00,207.669
2026-01-02T23:08:00,193.380
2026-01-02T23:09:00,210.080
2026-01-02T23:10:00,196.510
2026-01-02T23:11:00,204.160
2026-01-02T23:12:00,204.186
2026-01-02T23:13:00,196.387
2026-01-02T23:14:00,202.409
2026-01-02T23:15:00,200.072
2026-01-02T23:16:00,202.785
2026-01-02T23:17:00,201.556
2026-01-02T23:18:00,205.483
2026-01-02T23:19:00,201.064
2026-01-02T23:20:00,200.155
2026-01-02T23:21:00,205.275
2026-01-02T23:22:00,203.276
2026-01-02T23:23:00,203.944
2026-01-02T23:24:00,803.487
2026-01-02T23:25:00,196.961
2026-01-02T23:26:00,198.932
2026-01-02T23:27:00,198.780
2026-01-02T23:28:00,204.469
2026-01-02T23:29:00,205.287
2026-01-02T23:30:00,200.822
2026-01-02T23:31:00,207.224
2026-01-02T23:32:00,207.032
2026-01-02T23:33:00,202.588
2026-01-02T23:34:00,198.382
2026-01-02T23:35:00,208.026
2026-01-02T23:36:00,201.535
2026-01-02T23:37:00,202.337
2026-01-02T23:38:00,200.526
2026-01-02T23:39:00,198.377
2026-01-02T23:40:00,196.112
2026-01-02T23:41:00,204.567
2026-01-02T23:42:00,198.951
2026-01-02T23:43:00,214.370
2026-01-02T23:44:00,197.834
2026-01-02T23:45:00,197.194
2026-01-02T23:46:00,204.308
2026-01-02T23:47:00,208.428
2026-01-02T23:48:00,202.611
2026-01-02T23:49:00,204.682
2026-01-02T23:50:00,195.059
2026-01-02T23:51:00,199.761
2026-01-02T23:52:00,198.214
2026-01-02T23:53:00,194.964
2026-01-02T23:54:00,203.047
2026-01-02T23:55:00,193.641
2026-01-02T23:56:00,197.356
2026-01-02T23:57:00,200.527
2026-01-02T23:58:00,199.380
2026-01-02T23:59:00,204.319
2026-01-03T00:00:00,203.982
2026-01-03T00:01:00,206.361
2026-01-03T00:02:00,205.819
2026-01-03T00:03:00,207.396
2026-01-03T00:04:00,202.846
2026-01-03T00:05:00,204.087
2026-01-03T00:06:00,204.938
2026-01-03T00:07:00,203.476
2026-01-03T00:08:00,201.336
2026-01-03T00:09:00,201.609
2026-01-03T00:10:00,199.681
2026-01-03T00:11:00,895.076
2026-01-03T00:12:00,202.596
2026-01-03T00:13:00,200.328
2026-01-03T00:14:00,200.338
2026-01-03T00:15:00,198.151
2026-01-03T00:16:00,206.912
2026-01-03T00:17:00,203.314
2026-01-03T00:18:00,199.549
2026-01-03T00:19:00,206.234
2026-01-03T00:20:00,200.756
2026-01-03T00:21:00,197.368
2026-01-03T00:22:00,207.074
2026-01-03T00:23:00,200.834
2026-01-03T00:24:00,201.339
2026-01-03T00:25:00,203.130
2026-01-03T00:26:00,207.524
2026-01-03T00:27:00,203.022
2026-01-03T00:28:00,198.132
2026-01-03T00:29:00,205.088
2026-01-03T00:30:00,200.956
2026-01-03T00:31:00,210.430
2026-01-03T00:32:00,202.854
2026-01-03T00:33:00,193.897
2026-01-03T00:34:00,204.245
2026-01-03T00:35:00,210.570
2026-01-03T00:36:00,209.070
2026-01-03T00:37:00,210.064
2026-01-03T00:38:00,198.633
2026-01-03T00:39:00,206.331
2026-01-03T00:40:00,199.764
2026-01-03T00:41:00,203.518
2026-01-03T00:42:00,197.496
2026-01-03T00:43:00,199.975
2026-01-03T00:44:00,199.812
2026-01-03T00:45:00,206.075
2026-01-03T00:46:00,205.645
2026-01-03T00:47:00,203.510
2026-01-03T00:48:00,196.961
2026-01-03T00:49:00,201.074
2026-01-03T00:50:00,199.294
2026-01-03T00:51:00,205.713
2026-01-03T00:52:00,206.902
2026-01-03T00:53:00,206.369
2026-01-03T00:54:00,199.075
2026-01-03T00:55:00,191.089
2026-01-03T00:56:00,194.931
2026-01-03T00:57:00,207.635
2026-01-03T00:58:00,200.292
2026-01-03T00:59:00,198.842
2026-01-03T01:00:00,208.362
2026-01-03T01:01:00,966.821
2026-01-03T01:02:00,201.781
2026-01-03T01:03:00,200.454
2026-01-03T01:04:00,201.043
2026-01-03T01:05:00,202.423
2026-01-03T01:06:00,207.856
2026-01-03T01:07:00,203.087
2026-01-03T01:08:00,204.242
2026-01-03T01:09:00,205.955
2026-01-03T01:10:00,196.539
2026-01-03T01:11:00,204.176
2026-01-03T01:12:00,199.916
2026-01-03T01:13:00,190.968
2026-01-03T01:14:00,192.457
2026-01-03T01:15:00,196.833
2026-01-03T01:16:00,202.967
2026-01-03T01:17:00,201.233
2026-01-03T01:18:00,201.451
2026-01-03T01:19:00,208.452
2026-01-03T01:20:00,195.507
2026-01-03T01:21:00,200.408
2026-01-03T01:22:00,201.670
2026-01-03T01:23:00,197.441
2026-01-03T01:24:00,200.433
2026-01-03T01:25:00,193.854
2026-01-03T01:26:00,205.827
2026-01-03T01:27:00,197.394
2026-01-03T01:28:00,208.179
2026-01-03T01:29:00,199.857
2026-01-03T01:30:00,204.033
2026-01-03T01:31:00,199.641
2026-01-03T01:32:00,199.664
2026-01-03T01:33:00,197.385
2026-01-03T01:34:00,200.131
2026-01-03T01:35:00,200.860
2026-01-03T01:36:00,196.385
2026-01-03T01:37:00,198.957
2026-01-03T01:38:00,196.951
2026-01-03T01:39:00,208.525
2026-01-03T01:40:00,198.902
2026-01-03T01:41:00,205.378
2026-01-03T01:42:00,198.350
2026-01-03T01:43:00,200.106
2026-01-03T01:44:00,193.721
2026-01-03T01:45:00,197.155
2026-01-03T01:46:00,199.724
2026-01-03T01:47:00,205.164
2026-01-03T01:48:00,992.651
2026-01-03T01:49:00,204.233
2026-01-03T01:50:00,201.202
2026-01-03T01:51:00,205.089
2026-01-03T01:52:00,198.285
2026-01-03T01:53:00,208.024
2026-01-03T01:54:00,196.465
2026-01-03T01:55:00,195.285
2026-01-03T01:56:00,193.455
2026-01-03T01:57:00,207.565
2026-01-03T01:58:00,201.465
2026-01-03T01:59:00,196.798
2026-01-03T02:00:00,203.079
2026-01-03T02:01:00,200.783
2026-01-03T02:02:00,205.847
2026-01-03T02:03:00,191.742
2026-01-03T02:04:00,196.824
2026-01-03T02:05:00,195.989
2026-01-03T02:06:00,189.898
2026-01-03T02:07:00,201.990
2026-01-03T02:08:00,196.623
2026-01-03T02:09:00,200.621
2026-01-03T02:10:00,207.061
2026-01-03T02:11:00,196.168
2026-01-03T02:12:00,195.858
2026-01-03T02:13:00,197.980
2026-01-03T02:14:00,201.418
2026-01-03T02:15:00,195.167
2026-01-03T02:16:00,194.876
2026-01-03T02:17:00,201.596
2026-01-03T02:18:00,198.850
2026-01-03T02:19:00,189.127
2026-01-03T02:20:00,192.375
2026-01-03T02:21:00,203.255
2026-01-03T02:22:00,198.831
2026-01-03T02:23:00,194.150
2026-01-03T02:24:00,196.494
2026-01-03T02:25:00,197.207
2026-01-03T02:26:00,200.077
2026-01-03T02:27:00,191.682
2026-01-03T02:28:00,193.733
2026-01-03T02:29:00,198.173
2026-01-03T02:30:00,196.667
2026-01-03T02:31:00,199.341
2026-01-03T02:32:00,192.123
2026-01-03T02:33:00,198.460
2026-01-03T02:34:00,201.389
2026-01-03T02:35:00,198.962
2026-01-03T02:36:00,197.565
2026-01-03T02:37:00,196.621
2026-01-03T02:38:00,193.662
2026-01-03T02:39:00,196.712
2026-01-03T02:40:00,202.039
2026-01-03T02:41:00,196.526
2026-01-03T02:42:00,193.445
2026-01-03T02:43:00,195.040
2026-01-03T02:44:00,197.818
2026-01-03T02:45:00,195.528
2026-01-03T02:46:00,753.279
2026-01-03T02:47:00,199.133
2026-01-03T02:48:00,200.609
2026-01-03T02:49:00,202.761
2026-01-03T02:50:00,201.065
2026-01-03T02:51:00,193.361
2026-01-03T02:52:00,193.501
2026-01-03T02:53:00,196.831
2026-01-03T02:54:00,195.350
2026-01-03T02:55:00,192.623
2026-01-03T02:56:00,195.433
2026-01-03T02:57:00,195.326
2026-01-03T02:58:00,194.563
2026-01-03T02:59:00,196.014
2026-01-03T03:00:00,202.020
2026-01-03T03:01:00,198.133
2026-01-03T03:02:00,207.255
2026-01-03T03:03:00,198.082
2026-01-03T03:04:00,196.274
2026-01-03T03:05:00,197.486
2026-01-03T03:06:00,198.532
2026-01-03T03:07:00,199.284
2026-01-03T03:08:00,205.889
2026-01-03T03:09:00,194.241
2026-01-03T03:10:00,201.100
2026-01-03T03:11:00,198.537
2026-01-03T03:12:00,191.465
2026-01-03T03:13:00,200.877
2026-01-03T03:14:00,202.910
2026-01-03T03:15:00,194.458
2026-01-03T03:16:00,197.899
2026-01-03T03:17:00,191.082
2026-01-03T03:18:00,192.998
2026-01-03T03:19:00,202.276
2026-01-03T03:20:00,196.270
2026-01-03T03:21:00,193.753
2026-01-03T03:22:00,199.160
2026-01-03T03:23:00,196.207
2026-01-03T03:24:00,196.468
2026-01-03T03:25:00,201.365
2026-01-03T03:26:00,193.818
2026-01-03T03:27:00,194.901
2026-01-03T03:28:00,199.197
2026-01-03T03:29:00,202.517
2026-01-03T03:30:00,203.652
2026-01-03T03:31:00,196.100
2026-01-03T03:32:00,202.570
2026-01-03T03:33:00,195.746
2026-01-03T03:34:00,206.249
2026-01-03T03:35:00,194.472
2026-01-03T03:36:00,204.384
2026-01-03T03:37:00,196.508
2026-01-03T03:38:00,207.251
2026-01-03T03:39:00,201.628
2026-01-03T03:40:00,195.263
2026-01-03T03:41:00,197.303
2026-01-03T03:42:00,202.583
2026-01-03T03:43:00,203.734
2026-01-03T03:44:00,199.307
2026-01-03T03:45:00,199.834
2026-01-03T03:46:00,202.755
2026-01-03T03:47:00,200.316
2026-01-03T03:48:00,194.681
2026-01-03T03:49:00,196.670
2026-01-03T03:50:00,200.929
2026-01-03T03:51:00,204.917
2026-01-03T03:52:00,206.585
2026-01-03T03:53:00,203.306
2026-01-03T03:54:00,201.404
2026-01-03T03:55:00,203.316
2026-01-03T03:56:00,197.720
2026-01-03T03:57:00,199.840
2026-01-03T03:58:00,197.222
2026-01-03T03:59:00,195.589
2026-01-03T04:00:00,201.984
2026-01-03T04:01:00,201.457
2026-01-03T04:02:00,203.530
2026-01-03T04:03:00,203.028
2026-01-03T04:04:00,201.878
2026-01-03T04:05:00,203.197
2026-01-03T04:06:00,200.863
2026-01-03T04:07:00,202.747
2026-01-03T04:08:00,198.253
2026-01-03T04:09:00,202.697
2026-01-03T04:10:00,203.953
2026-01-03T04:11:00,198.660
2026-01-03T04:12:00,201.606
2026-01-03T04:13:00,198.963
2026-01-03T04:14:00,199.409
2026-01-03T04:15:00,197.073
2026-01-03T04:16:00,206.692
2026-01-03T04:17:00,205.947
2026-01-03T04:18:00,203.889
2026-01-03T04:19:00,209.682
2026-01-03T04:20:00,201.089
2026-01-03T04:21:00,214.025
2026-01-03T04:22:00,201.039
2026-01-03T04:23:00,203.020
2026-01-03T04:24:00,200.457
2026-01-03T04:25:00,203.586
2026-01-03T04:26:00,1047.431
2026-01-03T04:27:00,201.734
2026-01-03T04:28:00,209.342
2026-01-03T04:29:00,203.235
2026-01-03T04:30:00,203.404
2026-01-03T04:31:00,198.727
2026-01-03T04:32:00,204.078
2026-01-03T04:33:00,201.907
2026-01-03T04:34:00,200.048
2026-01-03T04:35:00,199.412
2026-01-03T04:36:00,213.241
2026-01-03T04:37:00,201.534
2026-01-03T04:38:00,196.793
2026-01-03T04:39:00,199.860
2026-01-03T04:40:00,202.477
2026-01-03T04:41:00,204.899
2026-01-03T04:42:00,204.959
2026-01-03T04:43:00,205.473
2026-01-03T04:44:00,200.212
2026-01-03T04:45:00,204.177
2026-01-03T04:46:00,199.334
2026-01-03T04:47:00,200.380
2026-01-03T04:48:00,199.207
2026-01-03T04:49:00,198.143
2026-01-03T04:50:00,207.170
2026-01-03T04:51:00,205.683
2026-01-03T04:52:00,206.849
2026-01-03T04:53:00,203.112
2026-01-03T04:54:00,206.072
2026-01-03T04:55:00,195.929
2026-01-03T04:56:00,206.435
2026-01-03T04:57:00,203.697
2026-01-03T04:58:00,205.502
2026-01-03T04:59:00,204.518
2026-01-03T05:00:00,199.051
2026-01-03T05:01:00,197.008
2026-01-03T05:02:00,200.151
2026-01-03T05:03:00,205.256
2026-01-03T05:04:00,205.753
2026-01-03T05:05:00,197.516
2026-01-03T05:06:00,199.056
2026-01-03T05:07:00,200.079
2026-01-03T05:08:00,201.533
2026-01-03T05:09:00,197.503
2026-01-03T05:10:00,197.250
2026-01-03T05:11:00,199.637
2026-01-03T05:12:00,203.254
2026-01-03T05:13:00,198.169
2026-01-03T05:14:00,202.410
2026-01-03T05:15:00,207.087
2026-01-03T05:16:00,197.625
2026-01-03T05:17:00,201.983
2026-01-03T05:18:00,206.884
2026-01-03T05:19:00,201.087
2026-01-03T05:20:00,1035.761
2026-01-03T05:21:00,207.359
2026-01-03T05:22:00,201.450
2026-01-03T05:23:00,207.062
2026-01-03T05:24:00,204.328
2026-01-03T05:25:00,201.207
2026-01-03T05:26:00,204.463
2026-01-03T05:27:00,203.790
2026-01-03T05:28:00,206.554
2026-01-03T05:29:00,200.239
2026-01-03T05:30:00,202.558
2026-01-03T05:31:00,202.106
2026-01-03T05:32:00,205.127
2026-01-03T05:33:00,198.166
2026-01-03T05:34:00,206.291
2026-01-03T05:35:00,204.043
2026-01-03T05:36:00,196.863
2026-01-03T05:37:00,206.917
2026-01-03T05:38:00,210.971
2026-01-03T05:39:00,205.993
2026-01-03T05:40:00,207.643
2026-01-03T05:41:00,202.225
2026-01-03T05:42:00,195.185
2026-01-03T05:43:00,194.402
2026-01-03T05:44:00,202.744
2026-01-03T05:45:00,199.301
2026-01-03T05:46:00,197.955
2026-01-03T05:47:00,201.306
2026-01-03T05:48:00,203.962
2026-01-03T05:49:00,195.630
2026-01-03T05:50:00,199.587
2026-01-03T05:51:00,207.362
2026-01-03T05:52:00,196.961
2026-01-03T05:53:00,204.681
2026-01-03T05:54:00,199.202
2026-01-03T05:55:00,203.262
2026-01-03T05:56:00,205.405
2026-01-03T05:57:00,203.918
2026-01-03T05:58:00,204.526
2026-01-03T05:59:00,196.219
2026-01-03T06:00:00,205.216
2026-01-03T06:01:00,197.286
2026-01-03T06:02:00,201.670
2026-01-03T06:03:00,201.599
2026-01-03T06:04:00,202.441
2026-01-03T06:05:00,201.783
2026-01-03T06:06:00,196.994
2026-01-03T06:07:00,194.903
2026-01-03T06:08:00,203.726
2026-01-03T06:09:00,200.913
2026-01-03T06:10:00,204.701
2026-01-03T06:11:00,199.858
2026-01-03T06:12:00,194.349
2026-01-03T06:13:00,203.768
2026-01-03T06:14:00,198.355
2026-01-03T06:15:00,201.138
2026-01-03T06:16:00,197.114
2026-01-03T06:17:00,206.215
2026-01-03T06:18:00,196.065
2026-01-03T06:19:00,198.156
2026-01-03T06:20:00,199.870
2026-01-03T06:21:00,195.006
2026-01-03T06:22:00,200.632
2026-01-03T06:23:00,205.692
2026-01-03T06:24:00,197.219
2026-01-03T06:25:00,200.697
2026-01-03T06:26:00,188.055
2026-01-03T06:27:00,198.834
2026-01-03T06:28:00,197.675
2026-01-03T06:29:00,195.592
2026-01-03T06:30:00,203.130
2026-01-03T06:31:00,197.438
2026-01-03T06:32:00,197.973
2026-01-03T06:33:00,197.115
2026-01-03T06:34:00,190.897
2026-01-03T06:35:00,193.978
2026-01-03T06:36:00,202.293
2026-01-03T06:37:00,189.952
2026-01-03T06:38:00,195.271
2026-01-03T06:39:00,196.682
2026-01-03T06:40:00,205.202
2026-01-03T06:41:00,201.248
2026-01-03T06:42:00,195.893
2026-01-03T06:43:00,203.288
2026-01-03T06:44:00,195.057
2026-01-03T06:45:00,202.006
2026-01-03T06:46:00,192.486
2026-01-03T06:47:00,202.167
2026-01-03T06:48:00,196.203
2026-01-03T06:49:00,193.668
2026-01-03T06:50:00,196.869
2026-01-03T06:51:00,198.803
2026-01-03T06:52:00,195.673
2026-01-03T06:53:00,199.827
2026-01-03T06:54:00,195.239
2026-01-03T06:55:00,200.014
2026-01-03T06:56:00,199.264
2026-01-03T06:57:00,197.216
2026-01-03T06:58:00,195.659
2026-01-03T06:59:00,197.997
2026-01-03T07:00:00,199.560
2026-01-03T07:01:00,205.575
2026-01-03T07:02:00,201.056
2026-01-03T07:03:00,201.174
2026-01-03T07:04:00,209.597
2026-01-03T07:05:00,199.281
2026-01-03T07:06:00,199.132
2026-01-03T07:07:00,199.986
2026-01-03T07:08:00,193.113
2026-01-03T07:09:00,195.353
2026-01-03T07:10:00,195.086
2026-01-03T07:11:00,199.683
2026-01-03T07:12:00,196.381
2026-01-03T07:13:00,197.616
2026-01-03T07:14:00,201.400
2026-01-03T07:15:00,200.491
2026-01-03T07:16:00,196.382
2026-01-03T07:17:00,194.340
2026-01-03T07:18:00,201.554
2026-01-03T07:19:00,200.103
2026-01-03T07:20:00,190.579
2026-01-03T07:21:00,195.749
2026-01-03T07:22:00,197.662
2026-01-03T07:23:00,200.116
2026-01-03T07:24:00,200.643
2026-01-03T07:25:00,198.141
2026-01-03T07:26:00,199.351
2026-01-03T07:27:00,197.273
2026-01-03T07:28:00,194.329
2026-01-03T07:29:00,195.989
2026-01-03T07:30:00,197.121
2026-01-03T07:31:00,196.918
2026-01-03T07:32:00,189.528
2026-01-03T07:33:00,195.496
2026-01-03T07:34:00,197.327
2026-01-03T07:35:00,195.994
2026-01-03T07:36:00,196.152
2026-01-03T07:37:00,199.112
2026-01-03T07:38:00,192.866
2026-01-03T07:39:00,190.694
2026-01-03T07:40:00,195.838
2026-01-03T07:41:00,200.314
2026-01-03T07:42:00,204.035
2026-01-03T07:43:00,200.442
2026-01-03T07:44:00,191.471
2026-01-03T07:45:00,196.446
2026-01-03T07:46:00,198.435
2026-01-03T07:47:00,198.153
2026-01-03T07:48:00,199.636
2026-01-03T07:49:00,193.847
2026-01-03T07:50:00,197.813
2026-01-03T07:51:00,199.274
2026-01-03T07:52:00,200.935
2026-01-03T07:53:00,194.451
2026-01-03T07:54:00,196.336
2026-01-03T07:55:00,186.945
2026-01-03T07:56:00,195.320
2026-01-03T07:57:00,195.754
2026-01-03T07:58:00,193.820
2026-01-03T07:59:00,198.609
2026-01-03T08:00:00,197.772
2026-01-03T08:01:00,804.568
2026-01-03T08:02:00,198.959
2026-01-03T08:03:00,194.436
2026-01-03T08:04:00,200.145
2026-01-03T08:05:00,193.128
2026-01-03T08:06:00,198.430
2026-01-03T08:07:00,197.233
2026-01-03T08:08:00,199.635
2026-01-03T08:09:00,198.978
2026-01-03T08:10:00,197.517
2026-01-03T08:11:00,192.451
2026-01-03T08:12:00,192.746
2026-01-03T08:13:00,196.379
2026-01-03T08:14:00,198.742
2026-01-03T08:15:00,196.404
2026-01-03T08:16:00,201.399
2026-01-03T08:17:00,197.844
2026-01-03T08:18:00,195.163
2026-01-03T08:19:00,197.974
2026-01-03T08:20:00,200.054
2026-01-03T08:21:00,200.514
2026-01-03T08:22:00,206.793
2026-01-03T08:23:00,196.668
2026-01-03T08:24:00,199.115
2026-01-03T08:25:00,201.179
2026-01-03T08:26:00,199.447
2026-01-03T08:27:00,197.604
2026-01-03T08:28:00,193.476
2026-01-03T08:29:00,197.696
2026-01-03T08:30:00,195.511
2026-01-03T08:31:00,192.966
2026-01-03T08:32:00,196.756
2026-01-03T08:33:00,195.817
2026-01-03T08:34:00,202.407
2026-01-03T08:35:00,202.543
2026-01-03T08:36:00,196.590
2026-01-03T08:37:00,199.231
2026-01-03T08:38:00,192.905
2026-01-03T08:39:00,198.427
2026-01-03T08:40:00,202.066
2026-01-03T08:41:00,203.836
2026-01-03T08:42:00,197.749
2026-01-03T08:43:00,204.874
2026-01-03T08:44:00,194.668
2026-01-03T08:45:00,195.805
2026-01-03T08:46:00,203.698
2026-01-03T08:47:00,207.608
2026-01-03T08:48:00,202.960
2026-01-03T08:49:00,200.888
2026-01-03T08:50:00,192.331
